                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.8239,                 3.0501,                 1.5816,                 0.3285,                0.13808,                0.09976,                0.02252,                 1.9602,                  4.559,                 1.1133,             0.00066333,             0.00066333,             0.00066333
